39, State-gov, 77516, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K
57.0,,103948.0, Bachelors,13.0, Divorced, Prof-specialty, Not-in-family,,,0.0,0.0,,,
, ?,137390.0,,9.0,, ?, Husband,,,,0.0,, United-States,
55.0, ?,105138.0,,9.0, Married-civ-spouse, ?, Wife,, Female,,,40.0, United-States, <=50K
60.0,,, 7th-8th,4.0,, Transport-moving, Not-in-family,, Male,0.0,,48.0, United-States, >50K
,,168387.0, Bachelors,,, Prof-specialty, Husband, White, Male,7688.0,,40.0, Canada, >50K
23.0, Private,117789.0, Bachelors,,, Adm-clerical, Own-child, White,,0.0,,40.0,, <=50K
27.0, Private,267147.0,,,, Sales, Own-child, White,,,,40.0,, <=50K
, ?,,,10.0,, ?, Unmarried, Amer-Indian-Eskimo,,,,25.0, United-States,
,,214242.0,,,, Prof-specialty, Husband,,,0.0,1902.0,, United-States, >50K
25.0,,200408.0, Some-college,,,, Not-in-family,,,,0.0,40.0,,
49.0, Private,136455.0, Bachelors,13.0, Never-married,, Not-in-family, White, Female,,,45.0, United-States, <=50K
32.0,,, Bachelors,13.0, Never-married,,, White, Male,,,, United-States, <=50K
19.0,,,,, Never-married, Adm-clerical,, White,,0.0,,28.0, United-States,
, Private,51290.0,,, Divorced, Other-service,,, Female,0.0,0.0,40.0, United-States, <=50K
42.0, Local-gov,, 9th,,, Other-service, Husband, White,,,0.0,40.0, United-States, <=50K
,,,,, Never-married,, Not-in-family,,,0.0,0.0,,,
, Private,45612.0,,9.0,,, Unmarried, Black,,,0.0,, United-States, <=50K
, Private,410114.0,,, Married-civ-spouse, Craft-repair,,, Male,0.0,0.0,40.0,, >50K
29.0, Private,182521.0, HS-grad,9.0, Never-married, Craft-repair,, Amer-Indian-Eskimo, Male,,,40.0, United-States, <=50K
,,,,, Separated,, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,
17.0, Private,169658.0,,6.0, Never-married,, Own-child, White,,,,, United-States, <=50K
52.0,,200853.0,,14.0, Divorced,,,, Female,,0.0,60.0,,
24.0, Private,247564.0, HS-grad,9.0,,, Not-in-family,,,,,40.0, United-States,
,,249909.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners,,,,0.0,,, United-States,
, Local-gov,, Bachelors,,,, Own-child, White,,1055.0,0.0,40.0, United-States, <=50K
27.0,,, Bachelors,, Never-married,,,,,,0.0,20.0, United-States, <=50K
,,207824.0,,, Never-married, Handlers-cleaners, Own-child, White,,0.0,,,, <=50K
30.0, Private,369027.0,,9.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,, United-States, <=50K
,,114117.0, HS-grad,, Married-civ-spouse, Exec-managerial,, White,,,0.0,32.0,,
52.0, Self-emp-inc,51048.0, Bachelors,13.0,,, Husband, White,,,0.0,55.0, United-States,
, Private,102388.0,,15.0, Married-civ-spouse, Prof-specialty,, White, Male,15024.0,,,,
23.0, Private,, Bachelors,13.0, Never-married,,, White, Female,0.0,0.0,20.0,, <=50K
45.0,,462440.0,,, Widowed,,, Black,,0.0,0.0,, United-States, <=50K
, Private,, 9th,5.0, Widowed, Priv-house-serv,, Black, Female,0.0,0.0,24.0,,
29.0, Private,34383.0,,11.0, Married-civ-spouse, Transport-moving, Husband, White,,,0.0,55.0, United-States, <=50K
47.0, Private,241832.0, 9th,,, Handlers-cleaners, Unmarried,, Male,0.0,,, El-Salvador, <=50K
,,, HS-grad,, Never-married,, Own-child, Black, Male,,0.0,60.0,,
,,153614.0, HS-grad,9.0, Married-civ-spouse,,, White, Male,,0.0,45.0, United-States, >50K
, Self-emp-not-inc,267556.0, HS-grad,9.0,, Sales, Husband, White, Male,0.0,,, United-States, <=50K
33.0, Private,205469.0, Some-college,,,, Husband, White,,0.0,0.0,40.0,, >50K
49.0, Private,268090.0, Bachelors,,, Sales, Husband,, Male,,,, United-States, >50K
47.0,,165039.0, Some-college,10.0, Never-married,,, Black,,0.0,,, United-States,
49.0, Local-gov,120451.0, 10th,6.0, Separated,, Unmarried, Black, Female,0.0,,,,
43.0,,154374.0, Some-college,10.0,, Craft-repair, Husband,,,15024.0,0.0,60.0, United-States,
, Private,103649.0, Bachelors,,, Adm-clerical,,,,0.0,0.0,40.0,, >50K
58.0,,, HS-grad,,,, Husband, White, Male,0.0,0.0,60.0,, <=50K
,,,,9.0, Never-married,, Own-child,, Female,,0.0,14.0, United-States,
21.0, Private,226181.0, Bachelors,13.0, Never-married, Handlers-cleaners, Not-in-family, White,,0.0,,40.0, United-States,
33.0,,175697.0, Bachelors,,,,, White, Male,15024.0,0.0,60.0, United-States, >50K
47.0, Self-emp-inc,, 5th-6th,,, Transport-moving, Husband,,,0.0,0.0,50.0, Cuba,
, Self-emp-not-inc,, Doctorate,, Married-civ-spouse,,, White, Male,,,60.0,, >50K
,,, HS-grad,9.0,,, Not-in-family, White, Male,0.0,0.0,55.0, United-States, <=50K
60.0, Private,199378.0, HS-grad,9.0, Married-civ-spouse,,, White, Male,0.0,0.0,40.0, United-States, <=50K
,,160968.0, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States,
36.0,,188563.0,,10.0, Married-civ-spouse,,,, Male,5178.0,0.0,50.0, United-States, >50K
, Private,55849.0,,, Married-civ-spouse, Craft-repair, Husband, White,,0.0,0.0,45.0,, <=50K
50.0, Self-emp-inc,195322.0, Doctorate,, Separated, Prof-specialty,,, Male,0.0,0.0,40.0, United-States,
, Local-gov,402089.0, HS-grad,9.0, Divorced,,,, Female,0.0,0.0,40.0,, <=50K
71.0, Private,78277.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,,0.0,, United-States, <=50K
, ?,, HS-grad,,, ?, Husband,,,0.0,0.0,50.0, United-States, <=50K
,,,,,,,,,,0.0,,, United-States,
, Private,,,10.0, Never-married, Other-service, Own-child, White,,,,20.0, United-States,
, Private,556660.0, HS-grad,9.0,, Exec-managerial, Other-relative, White,,4101.0,,50.0, United-States, <=50K
35.0, Private,292472.0, Doctorate,16.0, Married-civ-spouse,,, Asian-Pac-Islander,,,0.0,40.0,, >50K
38.0,,143774.0, Some-college,,,, Not-in-family,, Female,0.0,,45.0,,
, Private,, HS-grad,,,, Own-child, White, Female,0.0,0.0,, United-States,
,,, Some-college,10.0,,, Unmarried, Asian-Pac-Islander,,,,, Philippines, <=50K
, ?,167358.0, 9th,5.0,, ?, Unmarried, White, Female,1111.0,0.0,15.0, United-States,
,,106742.0, HS-grad,9.0,,, Husband, White,,,0.0,45.0, United-States, <=50K
44.0,,, 7th-8th,,, Craft-repair,, White, Male,,0.0,35.0, United-States, <=50K
, Private,174524.0, HS-grad,9.0, Married-civ-spouse,, Husband, White,,,0.0,40.0, United-States,
44.0, Self-emp-not-inc,335183.0, 12th,8.0,, Handlers-cleaners, Husband,, Male,0.0,,40.0,,
35.0, Private,261293.0,,14.0,,, Not-in-family,, Male,,0.0,60.0,, <=50K
27.0, Private,111900.0, Some-college,, Never-married, Prof-specialty, Not-in-family,, Male,,,40.0, United-States,
,,194360.0,,, Never-married,, Not-in-family, White, Male,,0.0,38.0, United-States, <=50K
20.0,,81145.0, Some-college,, Never-married,, Not-in-family,,,0.0,,,, <=50K
42.0, Private,341204.0, Assoc-acdm,12.0,, Prof-specialty,, White,,,0.0,,,
27.0,,249362.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband,,,3411.0,,, United-States,
, Private,247019.0, HS-grad,, Married-civ-spouse, Craft-repair, Husband,,,,0.0,40.0,, >50K
, ?,,,7.0, Married-spouse-absent, ?, Own-child, Asian-Pac-Islander, Female,,1762.0,, South,
24.0, Private,172146.0,,, Never-married, Machine-op-inspct, Not-in-family,, Male,,,40.0, United-States, <=50K
, Federal-gov,, Some-college,10.0, Divorced, Exec-managerial, Not-in-family,,,,0.0,40.0,,
17.0, ?,80077.0, 11th,7.0,,, Own-child,, Female,,,20.0, United-States, <=50K
17.0, Self-emp-not-inc,368700.0, 11th,7.0, Never-married,, Own-child, White,,,0.0,10.0, United-States,
, Private,182556.0,,, Married-civ-spouse, Exec-managerial,, White, Male,0.0,,,,
, Self-emp-inc,219420.0, HS-grad,9.0, Married-civ-spouse, Sales,,, Male,0.0,,,,
,,, HS-grad,9.0, Never-married, Sales, Own-child, White, Female,,0.0,40.0, United-States, <=50K
17.0, Private,102726.0,,8.0, Never-married, Other-service,, White,,0.0,0.0,16.0,, <=50K
32.0, Private,226267.0, Some-college,, Married-civ-spouse, Adm-clerical, Husband,,,0.0,,40.0,,
31.0, Private,,,,, Craft-repair, Not-in-family, White,,0.0,,45.0, United-States,
58.0, Self-emp-not-inc,204021.0,,9.0, Widowed,,,, Male,0.0,0.0,50.0,, <=50K
, Local-gov,92262.0, HS-grad,, Never-married, Protective-serv, Own-child,, Male,0.0,,48.0, United-States,
37.0,,161141.0,,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,,0.0,40.0, Portugal,
34.0,,190290.0, HS-grad,9.0,, Craft-repair, Husband, White,,0.0,,40.0,,
,,430828.0, Some-college,10.0,, Exec-managerial, Unmarried, Black, Male,,0.0,40.0, United-States, <=50K
18.0,,59342.0,,7.0, Never-married,,, White,,,,,,
34.0, Private,,,, Divorced,, Not-in-family, White, Female,,0.0,40.0, United-States,
66.0,,149422.0, 7th-8th,, Never-married, ?, Not-in-family, White,,0.0,0.0,4.0,,
45.0, Local-gov,,,13.0,,, Wife,,,0.0,0.0,55.0,, <=50K
41.0, Private,195124.0,,14.0, Never-married, Exec-managerial,,, Male,,0.0,,,
26.0, Private,, HS-grad,, Never-married, Other-service, Other-relative, White, Male,0.0,0.0,,,
54.0,,113000.0,,, Married-civ-spouse,, Husband, White,,0.0,0.0,, United-States,
, Private,140027.0, Some-college,, Never-married, Machine-op-inspct,,,,,,, United-States, <=50K
, Private,,,,, Prof-specialty, Husband,,,,0.0,, United-States,
, Private,316702.0, Some-college,10.0,,,, White, Male,0.0,0.0,20.0, United-States, <=50K
, State-gov,335453.0,,13.0, Never-married, Tech-support,, White,,0.0,,,, <=50K
25.0, ?,, Assoc-acdm,,, ?,, White,,0.0,,45.0, United-States,
, Private,203628.0, Masters,14.0, Never-married,, Not-in-family, White, Male,0.0,0.0,,,
31.0,,118710.0,,14.0, Married-civ-spouse,,, White, Male,0.0,1902.0,40.0,, >50K
,,189620.0, Bachelors,13.0,, Prof-specialty,, White, Female,0.0,0.0,,, <=50K
19.0, Private,475028.0, HS-grad,, Never-married, Sales, Own-child, White, Female,0.0,0.0,20.0,,
36.0, Local-gov,110866.0,,13.0,,, Not-in-family, White, Male,0.0,0.0,, United-States, <=50K
,,,,13.0,, Sales,,,,,1380.0,,, <=50K
, Private,163870.0,,10.0,, Handlers-cleaners, Own-child, White, Male,0.0,0.0,30.0, United-States,
31.0, Self-emp-not-inc,80145.0,,, Married-civ-spouse, Craft-repair,, White,,0.0,,40.0, United-States, <=50K
, Private,,,16.0, Divorced, Prof-specialty,, White, Female,25236.0,0.0,65.0,,
44.0, Private,63042.0,,, Divorced,, Own-child, White,,,,,, >50K
40.0,,,,,, Other-service, Husband,, Male,,0.0,,,
,,242552.0, Some-college,10.0,,,,, Male,,,,,
,,, HS-grad,, Married-civ-spouse, Craft-repair, Husband,,,,0.0,35.0,,
, Private,208103.0, 11th,7.0, Never-married,,,, Male,0.0,0.0,25.0, United-States,
, Private,, Bachelors,13.0,, Prof-specialty,, White,,,0.0,40.0, United-States, <=50K
36.0,,, Some-college,10.0, Divorced,, Unmarried, Black,,0.0,,, United-States,
36.0,,, Bachelors,13.0, Separated,,, White,,0.0,,40.0,, <=50K
40.0,,144995.0, Assoc-voc,, Married-civ-spouse, Tech-support,,, Male,4386.0,0.0,, United-States, <=50K
36.0, Local-gov,382635.0, Bachelors,13.0,, Adm-clerical, Unmarried,, Female,0.0,0.0,, Honduras,
31.0,,295697.0, HS-grad,9.0,,, Unmarried,, Female,0.0,0.0,, United-States,
33.0,,,,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White,,,,40.0,, <=50K
19.0,,, HS-grad,,, Tech-support, Own-child, White, Female,0.0,,40.0, United-States,
22.0,,, Some-college,10.0,, Sales,,,,0.0,0.0,15.0,,
,,217460.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White,,0.0,0.0,45.0,,
,,, HS-grad,9.0,, Other-service, Not-in-family,,,0.0,0.0,40.0, United-States, <=50K
41.0,,125831.0,,9.0, Married-civ-spouse, Craft-repair, Husband, White,,0.0,,,, <=50K
, Private,271328.0, Bachelors,, Never-married, Prof-specialty,, White, Male,,,40.0, United-States, <=50K
50.0, Local-gov,, HS-grad,9.0,, Exec-managerial,,,,0.0,,, United-States,
42.0, Private,162140.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial,,,,7298.0,,45.0, United-States, >50K
, Private,, Bachelors,, Never-married, Prof-specialty,, White, Male,0.0,,, ?, >50K
44.0, Private,111502.0, HS-grad,9.0,, Sales, Wife, White,,0.0,0.0,,, <=50K
20.0,,299047.0, Some-college,10.0,, Other-service, Not-in-family, White,,,,, United-States, <=50K
,,223212.0,,9.0, Married-civ-spouse, Other-service, Husband, White,,0.0,0.0,, Mexico, <=50K
65.0, Self-emp-not-inc,118474.0, 11th,, Married-civ-spouse,,, White, Male,,,,,
, Private,352139.0,,10.0, Never-married,, Not-in-family, White,,0.0,,24.0, United-States,
, Private,173093.0, Some-college,, Divorced,, Not-in-family,, Female,0.0,0.0,, United-States, <=50K
26.0, Private,181655.0,,11.0,, Adm-clerical,, White, Male,0.0,2377.0,,, <=50K
25.0,,332702.0, Assoc-voc,, Never-married, Other-service,,, Female,,0.0,,,
,,, Some-college,10.0, Married-civ-spouse,,, Black, Female,0.0,,40.0,,
35.0,,, Some-college,10.0, Married-civ-spouse, Craft-repair,, White, Male,2407.0,0.0,, United-States,
36.0, Private,, Some-college,10.0,, Sales, Not-in-family, Black,,0.0,0.0,, United-States, <=50K
43.0, State-gov,,,13.0,,, Husband,,,,0.0,50.0,,
56.0, Private,, HS-grad,9.0, Widowed,,, Black, Female,594.0,,20.0, United-States, <=50K
,,,,13.0,, Tech-support, Husband,, Male,,,40.0,, >50K
19.0, Private,192453.0, Some-college,,,, Other-relative,,,0.0,0.0,,, <=50K
55.0, Self-emp-not-inc,200939.0,,, Married-civ-spouse, Transport-moving, Husband,, Male,,0.0,,, <=50K
42.0, Private,, Masters,14.0, Never-married, Exec-managerial, Not-in-family,,,14084.0,0.0,50.0, United-States, >50K
26.0, Private,112847.0, Assoc-voc,11.0,, Tech-support, Own-child, White, Male,,0.0,40.0, United-States,
, Private,, 12th,, Never-married,,, White,,0.0,0.0,20.0, United-States,
,,126319.0, Bachelors,13.0, Married-civ-spouse,, Wife,,,0.0,0.0,40.0,, >50K
,,197422.0,,9.0, Married-civ-spouse, Transport-moving, Husband,, Male,7688.0,,40.0, United-States,
,,267736.0,,10.0, Never-married, Adm-clerical, Own-child, Black,,0.0,,, United-States, <=50K
29.0,,267034.0, 11th,7.0,, Craft-repair,,, Male,,0.0,40.0,,
46.0,,193047.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty,,,,0.0,0.0,37.0,,
29.0, State-gov,356089.0,,13.0,,, Husband, White, Male,,0.0,, United-States, >50K
, Private,, Bachelors,13.0,, Prof-specialty, Unmarried,, Male,0.0,,20.0,, <=50K
, Self-emp-not-inc,87510.0, 10th,, Married-civ-spouse,, Husband, White, Male,,0.0,, United-States, <=50K
, Private,145111.0,,9.0,, Transport-moving,, White,,,0.0,,,
39.0,,48093.0, HS-grad,,, Handlers-cleaners,, White,,0.0,0.0,40.0, United-States, <=50K
27.0, Private,31757.0, Assoc-voc,11.0, Never-married, Craft-repair, Own-child, White,,,,38.0, United-States, <=50K
, Private,285854.0, HS-grad,9.0,, Transport-moving, Husband, White, Male,0.0,,, United-States,
33.0, Local-gov,120064.0, Bachelors,,, Prof-specialty, Not-in-family,,,,0.0,, United-States,
46.0, Federal-gov,167381.0,,9.0, Married-civ-spouse,, Wife,, Female,,0.0,40.0,, >50K
, Private,103408.0, HS-grad,9.0, Never-married, Farming-fishing, Not-in-family, Black,,0.0,0.0,40.0, United-States, <=50K
,,,,9.0, Never-married,,,, Female,,0.0,,, <=50K
,,, HS-grad,9.0,,, Wife,,,0.0,0.0,38.0, United-States,
, Local-gov,, HS-grad,9.0, Divorced, Protective-serv, Unmarried, White, Male,0.0,,40.0,, <=50K
53.0, Self-emp-inc,,,16.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,70.0, United-States,
51.0,,, Bachelors,13.0,, Sales,, White, Male,0.0,,55.0, United-States, >50K
32.0, Private,283268.0,,, Separated,, Unmarried,,,0.0,0.0,42.0, United-States,
,,301526.0,,,, Other-service, Other-relative, White,,,0.0,40.0, United-States,
22.0, Private,151790.0, Some-college,, Married-civ-spouse, Sales, Wife,, Female,,,,,
47.0, Self-emp-not-inc,106252.0, Bachelors,13.0,, Sales, Not-in-family, White, Female,,,50.0, United-States,
32.0, Private,,,,,, Not-in-family, White,,0.0,0.0,40.0,,
26.0,,171114.0,,10.0, Never-married,,, White, Female,0.0,,38.0,, <=50K
, Private,,,3.0, Separated, Farming-fishing, Not-in-family, White, Male,0.0,,,, <=50K
,,244147.0,,9.0,, Craft-repair, Unmarried,,,0.0,0.0,55.0,, <=50K
, Private,280282.0,,11.0,, Tech-support, Wife, White, Female,0.0,0.0,24.0,,
,,116442.0, HS-grad,9.0,,, Not-in-family, White, Male,0.0,,38.0, United-States, <=50K
, Local-gov,282579.0, Assoc-voc,11.0, Divorced, Tech-support, Not-in-family, White, Male,0.0,,, United-States, <=50K
36.0, Private,51838.0,,10.0, Divorced, Adm-clerical, Unmarried, White,,0.0,0.0,40.0, United-States, <=50K
34.0, Private,73585.0,,14.0,, Prof-specialty, Husband,, Male,0.0,0.0,, ?,
43.0,,226902.0,,13.0,,, Husband, White,,0.0,0.0,50.0,,
54.0,,279129.0, Some-college,10.0, Never-married, Tech-support, Not-in-family,, Male,,,40.0, United-States, <=50K
,,146908.0, Some-college,10.0, Married-civ-spouse,,, White,,0.0,,40.0, ?,
28.0, Private,196690.0,,11.0, Never-married, Machine-op-inspct,, White, Female,,1669.0,, United-States, <=50K
40.0, Private,, Assoc-voc,11.0,, Exec-managerial, Husband, White,,,,, United-States, >50K
41.0, Self-emp-not-inc,49572.0,,,,,,,,,,,, <=50K
,,237601.0, Bachelors,, Never-married,, Not-in-family, Other,,0.0,,55.0,,
, Private,169628.0,,10.0, Divorced, Adm-clerical, Not-in-family, Black, Female,0.0,,38.0, United-States,
61.0,,,,9.0, Married-civ-spouse, Farming-fishing,,, Male,0.0,,50.0,, <=50K
18.0,,231193.0,,,,, Own-child, White,,0.0,,, United-States, <=50K
59.0,,192130.0, HS-grad,9.0,,, Husband, White, Male,0.0,,16.0, United-States, <=50K
21.0, ?,149704.0,,9.0, Never-married, ?, Not-in-family, White,,1055.0,0.0,40.0,, <=50K
48.0,,,,11.0,,, Husband, White, Male,0.0,,,, >50K
, Self-emp-inc,32185.0,,,, Tech-support,,, Male,0.0,,40.0,, <=50K
18.0,,196061.0, Some-college,10.0,, ?, Own-child, White,,,,33.0, United-States, <=50K
, Private,, HS-grad,9.0,,, Not-in-family, White,,2463.0,,40.0, United-States,
, Private,, HS-grad,, Married-civ-spouse, Transport-moving, Husband, White,,0.0,,60.0,, >50K
22.0, Private,, Some-college,, Never-married, Other-service,,, Male,,0.0,20.0,, <=50K
61.0,,,,,,,,,,,0.0,40.0, United-States, <=50K
, Private,,,,, Machine-op-inspct,, Black, Male,0.0,0.0,,, <=50K
46.0, Private,90758.0,,, Never-married, Tech-support,, White,,0.0,,,, >50K
43.0,,274363.0,,13.0, Married-civ-spouse,, Husband, White,,,,40.0,,
, Private,154538.0, Assoc-acdm,, Divorced, Craft-repair,, White, Male,0.0,,40.0, United-States,
24.0, Private,106085.0, HS-grad,9.0, Never-married, Other-service, Own-child, Black,,0.0,1721.0,30.0, United-States,
68.0, Self-emp-not-inc,,,7.0, Never-married, Farming-fishing,,,,,,20.0,, <=50K
,,51471.0,,9.0,, Adm-clerical, Unmarried, White, Female,0.0,0.0,38.0,,
,,, 11th,7.0,, Sales,, White,,,0.0,20.0, United-States, <=50K
32.0, Private,231043.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,5178.0,0.0,48.0, United-States,
,,,,,, ?, Other-relative, White, Male,,0.0,40.0, United-States, <=50K
33.0,,,,, Married-civ-spouse, Prof-specialty,, White,,,,47.0, United-States, >50K
64.0, Private,,,13.0, Married-civ-spouse,, Husband,, Male,,0.0,, United-States,
20.0,,138768.0, HS-grad,, Never-married, Transport-moving, Own-child,,,,0.0,30.0, United-States, <=50K
30.0, Private,191571.0,,, Separated,,, White, Female,0.0,0.0,36.0,,
22.0, ?,, Some-college,10.0,, ?, Own-child, Black, Male,,0.0,40.0, United-States, <=50K
, Private,, Some-college,10.0, Divorced, Exec-managerial, Not-in-family, White, Male,,0.0,, United-States, <=50K
22.0,,, Some-college,, Never-married, Adm-clerical,,,,0.0,0.0,,, <=50K
, Private,,,,, Farming-fishing, Own-child, White, Male,0.0,0.0,20.0,, <=50K
47.0,,, HS-grad,, Married-civ-spouse,, Wife, White, Female,0.0,0.0,75.0,,
41.0, Private,,,, Never-married,,,, Female,0.0,0.0,60.0, United-States,
, Private,186556.0,,10.0, Married-civ-spouse, Craft-repair,, White, Male,0.0,,50.0, United-States,
, Private,169871.0,,, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
47.0, Private,191277.0, HS-grad,9.0,, Transport-moving, Husband,, Male,0.0,0.0,50.0, United-States, >50K
48.0,,167159.0, Assoc-voc,11.0, Never-married,, Unmarried,, Male,0.0,,, United-States, <=50K
31.0,,, Masters,14.0,,, Not-in-family,, Female,0.0,0.0,46.0, United-States, <=50K
29.0, Private,154411.0,,11.0,, Tech-support,, White, Male,0.0,0.0,40.0,, <=50K
30.0, Private,129227.0,,9.0, Widowed, Adm-clerical, Not-in-family, White,,0.0,,40.0, United-States, <=50K
,,110331.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White,,0.0,,, United-States, <=50K
, Private,, HS-grad,9.0,, Transport-moving,, White,,,,42.0,,
, Private,174355.0,,,, Other-service, Not-in-family,, Female,0.0,0.0,40.0,, <=50K
39.0,,680390.0, HS-grad,9.0,,,, White, Female,,,24.0, United-States, <=50K
, Private,233130.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,,, United-States, <=50K
24.0, Self-emp-inc,165474.0,,13.0, Never-married, Sales,, White,,0.0,,40.0, United-States,
42.0, ?,257780.0, 11th,, Married-civ-spouse, ?, Husband, White, Male,,0.0,15.0,,
53.0, Private,, Some-college,10.0, Married-civ-spouse, Adm-clerical,,, Female,,0.0,40.0, United-States,
,,280093.0, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,, United-States,
, Self-emp-not-inc,,,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,,,40.0,, <=50K
72.0, ?,28929.0,,7.0,, ?,,, Female,0.0,0.0,, United-States, <=50K
,,, HS-grad,,, Machine-op-inspct,, White,,,,,, <=50K
25.0,,,,9.0, Divorced,, Not-in-family, White,,0.0,0.0,,,
, Private,, Bachelors,13.0, Divorced, Prof-specialty, Not-in-family,, Female,0.0,,, United-States, >50K
24.0,,321435.0, Bachelors,, Never-married, Exec-managerial,,, Male,,0.0,,, <=50K
63.0,,86108.0, HS-grad,9.0, Widowed,,,, Male,,0.0,, United-States, <=50K
,,, 11th,, Never-married, Sales, Own-child,,,,0.0,20.0,, <=50K
35.0, Private,, Some-college,10.0,, Craft-repair, Husband, White, Male,,0.0,50.0,, <=50K
, Private,146813.0,,10.0, Married-civ-spouse, Prof-specialty, Husband,,,,,40.0,, >50K
62.0,,, Bachelors,13.0, Widowed,, Not-in-family,,,0.0,0.0,48.0, United-States, <=50K
55.0, Private,, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,,,40.0,,
43.0,,102895.0,,, Divorced, Prof-specialty, Not-in-family,,,,,, United-States,
40.0,,33274.0, HS-grad,9.0, Divorced,,, White, Female,,0.0,50.0, United-States, <=50K
37.0, Private,86551.0,,13.0,, Exec-managerial,,, Male,0.0,,45.0,,
39.0, Private,, Bachelors,13.0, Married-civ-spouse,,,,,,,40.0, United-States, <=50K
,,118966.0, HS-grad,9.0, Never-married,,,, Male,,0.0,18.0,, <=50K
61.0, Private,99784.0, Masters,,, Prof-specialty,,,,0.0,,40.0,, >50K
,,90980.0, Assoc-voc,11.0,, Adm-clerical, Not-in-family, White, Female,0.0,0.0,55.0,,
46.0,,177407.0,,9.0, Married-civ-spouse, Sales,,,,0.0,,50.0,,
, Private,,,, Never-married, Prof-specialty,,,,0.0,,,,
48.0,,,,16.0,, Prof-specialty, Own-child, White, Male,0.0,0.0,,, >50K
, Private,111567.0, HS-grad,, Never-married,, Own-child,,,0.0,0.0,,,
34.0,,166545.0,,, Never-married,, Own-child, White, Female,0.0,0.0,,,
,,142182.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,, United-States, >50K
34.0,,188798.0,,13.0, Never-married, Prof-specialty,, White,,,0.0,40.0,, <=50K
, Private,38563.0, Bachelors,13.0,, Exec-managerial,,,,0.0,,, United-States, >50K
, Private,216284.0, 11th,7.0,,, Own-child, White, Female,,0.0,, United-States,
,,191547.0,,, Married-civ-spouse,, Husband, White,,,,40.0, Mexico,
, Private,285335.0,,,,,, White, Male,0.0,0.0,, United-States, <=50K
28.0,,142712.0, Some-college,10.0,,, Husband,, Male,0.0,0.0,, United-States,
,,,,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,,0.0,,,
24.0, Private,309055.0, Some-college,, Never-married, Sales, Not-in-family, White, Female,0.0,,, United-States, <=50K
21.0, Private,,,, Never-married,, Not-in-family, White,,,0.0,40.0, United-States, <=50K
17.0,,368700.0, 11th,, Never-married, Sales, Own-child, White,,0.0,,, United-States, <=50K
39.0, Private,176186.0,,, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,50.0,, >50K
29.0,,266855.0, Bachelors,13.0, Separated,, Own-child,, Male,,0.0,40.0,,
, Private,, Bachelors,, Married-civ-spouse, Exec-managerial, Husband,, Male,0.0,0.0,40.0,, >50K
24.0,,121313.0,,,,, Own-child, White, Male,,0.0,, United-States,
, Self-emp-not-inc,,,,,, Husband, White, Male,,0.0,40.0,,
51.0, Self-emp-not-inc,, Bachelors,, Married-civ-spouse,, Husband, Asian-Pac-Islander,,0.0,2415.0,,, >50K
55.0, Private,282753.0,,3.0, Divorced, Other-service, Unmarried, Black, Male,,,25.0, United-States, <=50K
41.0,,194636.0,,13.0, Married-civ-spouse,,,, Male,0.0,0.0,,, >50K
, Private,153044.0, HS-grad,9.0, Never-married, Handlers-cleaners,, Black,,0.0,0.0,7.0, United-States,
, Private,,,11.0, Divorced, Adm-clerical,, White, Female,,0.0,40.0, United-States, <=50K
39.0,,117683.0,,, Married-civ-spouse, Transport-moving,, White, Male,,,,, >50K
19.0,,376540.0, HS-grad,9.0, Never-married,,, White, Female,0.0,0.0,30.0, United-States,
49.0, Private,,,5.0,,,,, Female,0.0,0.0,40.0,, <=50K
32.0,,270335.0,,, Married-civ-spouse, Adm-clerical, Other-relative,,,0.0,0.0,40.0,, >50K
27.0,,96226.0, HS-grad,9.0,, Craft-repair,, White,,0.0,,70.0, United-States,
38.0,,95336.0,,13.0, Married-civ-spouse, Sales,,, Male,,,50.0, United-States, >50K
