39, State-gov, 77516, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K
23.0, Private,, Some-college,10.0, Never-married, Machine-op-inspct,, Black,,,0.0,40.0, United-States,
, Private,, Some-college,10.0, Divorced, Adm-clerical, Not-in-family,, Female,0.0,0.0,40.0, United-States,
44.0, Private,167005.0,,13.0, Married-civ-spouse, Exec-managerial, Husband,, Male,7688.0,0.0,,, >50K
24.0,,34446.0, Some-college,10.0,,, Not-in-family, White, Female,,0.0,37.0, United-States,
28.0, Private,, Prof-school,15.0,,, Unmarried, White, Male,0.0,0.0,,, <=50K
64.0, ?,196288.0, Assoc-acdm,12.0, Never-married, ?, Not-in-family, White,,0.0,0.0,20.0, United-States, <=50K
23.0, Private,217961.0, Some-college,, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0,, <=50K
20.0, Private,74631.0, Some-college,, Never-married, Sales,, White,,0.0,0.0,50.0, United-States,
36.0, Private,, Bachelors,,, Prof-specialty, Husband, White, Male,,1902.0,, United-States, >50K
61.0, Private,, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,,0.0,40.0, United-States,
53.0, Self-emp-not-inc,, Bachelors,13.0, Married-civ-spouse,, Husband, White,,0.0,0.0,, Canada, >50K
30.0, Private,296453.0,,13.0, Married-civ-spouse, Adm-clerical, Husband, White,,7298.0,0.0,, United-States, >50K
52.0,,44728.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,55.0, United-States, >50K
38.0, Private,193026.0, Some-college,10.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,,40.0, Iran,
, Private,87643.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White,,0.0,0.0,40.0, United-States, <=50K
30.0, Self-emp-not-inc,106742.0, 12th,8.0,, Transport-moving, Husband, White, Male,0.0,,75.0, United-States, <=50K
, Private,302122.0, Assoc-voc,11.0, Divorced, Craft-repair, Not-in-family,, Female,,0.0,40.0,, <=50K
49.0, Local-gov,193960.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1902.0,40.0, United-States, >50K
, Private,185385.0, HS-grad,9.0, Married-civ-spouse,,, White, Male,0.0,,47.0, United-States, >50K
,,277647.0,,9.0, Married-civ-spouse,,,, Male,0.0,0.0,35.0, United-States, <=50K
61.0, Private,128848.0, HS-grad,9.0,, Machine-op-inspct, Husband,,,3471.0,0.0,40.0, United-States, <=50K
54.0, Private,377701.0, HS-grad,, Married-civ-spouse, Other-service,,,,0.0,,32.0, Mexico, <=50K
34.0, Private,157886.0,,12.0, Separated, Other-service,, White,,0.0,0.0,, United-States, <=50K
, Private,175958.0, Some-college,10.0, Married-civ-spouse, Sales,, White,,0.0,0.0,, United-States, >50K
, Private,223004.0,,10.0, Never-married, Other-service,, White, Male,,,40.0, United-States, <=50K
35.0, Private,199352.0, Prof-school,15.0,, Prof-specialty, Husband, White,,0.0,1977.0,80.0, United-States, >50K
36.0, Private,29984.0,,8.0,, Transport-moving, Husband,, Male,,0.0,40.0,, <=50K
30.0, Private,181651.0, Bachelors,13.0, Married-civ-spouse,, Husband,, Male,0.0,,50.0, United-States, <=50K
36.0, Private,, Assoc-acdm,12.0, Divorced, Tech-support, Not-in-family,, Female,0.0,0.0,60.0, United-States, <=50K
22.0, Local-gov,34029.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White,,0.0,0.0,20.0,,
, Private,132879.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband,, Male,,1902.0,, United-States,
37.0, Private,215310.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States,
48.0, State-gov,, Doctorate,, Married-civ-spouse, Prof-specialty,, White, Female,,1902.0,46.0, United-States, >50K
17.0, Private,220384.0, 11th,,,,, White, Male,0.0,0.0,, United-States, <=50K
19.0, Self-emp-not-inc,36012.0, Some-college,10.0, Never-married, Craft-repair, Own-child, White, Male,0.0,,, United-States, <=50K
27.0, Private,137645.0, Bachelors,13.0, Never-married, Sales, Not-in-family, Black,,,1590.0,40.0,, <=50K
22.0, Private,191342.0,,13.0, Never-married, Sales, Own-child,,,,0.0,50.0,,
49.0, Private,, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White,,0.0,0.0,, United-States, <=50K
, State-gov,, Assoc-voc,,, Prof-specialty,, White, Female,,0.0,40.0, United-States, >50K
43.0,,173728.0, Bachelors,13.0, Separated,, Unmarried,, Female,,0.0,40.0,, <=50K
, Local-gov,167816.0,,9.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,35.0,, <=50K
58.0, Self-emp-not-inc,81642.0, HS-grad,9.0,, Farming-fishing, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
41.0, Local-gov,, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States,
,,232475.0, Some-college,10.0, Married-civ-spouse, Adm-clerical,, White, Male,0.0,0.0,40.0, United-States,
, Private,, Assoc-voc,11.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,40.0,,
32.0, Private,118161.0, HS-grad,9.0,, Protective-serv, Husband, White,,0.0,0.0,40.0, United-States, <=50K
29.0, Private,201954.0,,13.0,, Exec-managerial, Not-in-family, White, Male,0.0,0.0,,,
, Private,150533.0, Some-college,, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298.0,,52.0, United-States, >50K
38.0, Private,412296.0,,9.0, Divorced, Craft-repair,, White, Male,0.0,,, United-States,
,,133060.0, Assoc-acdm,12.0, Married-civ-spouse,, Husband, White, Male,,0.0,40.0, United-States, >50K
44.0,,, Bachelors,, Never-married,,, White, Male,0.0,0.0,50.0, United-States, >50K
31.0, Private,196025.0, Doctorate,16.0,, Prof-specialty, Not-in-family, Asian-Pac-Islander,,,0.0,, China, <=50K
34.0, Private,107793.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family,, Male,0.0,0.0,40.0, United-States,
21.0, Private,163870.0, Some-college,10.0,, Adm-clerical, Own-child,, Male,0.0,0.0,40.0, United-States, <=50K
22.0,,361280.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0.0,0.0,20.0, India,
62.0, Private,92178.0, 10th,6.0, Married-civ-spouse, Machine-op-inspct, Husband, White,,0.0,0.0,, United-States, <=50K
19.0,,80710.0, HS-grad,, Never-married, ?, Own-child, White, Female,0.0,0.0,40.0, United-States,
29.0, Self-emp-inc,260729.0, HS-grad,9.0,, Sales, Wife, White, Female,0.0,1977.0,25.0, United-States, >50K
43.0,,, Some-college,10.0, Divorced, Prof-specialty, Unmarried,, Female,0.0,,40.0,,
68.0, ?,140282.0, 7th-8th,4.0, Married-civ-spouse, ?,, White, Male,,0.0,, United-States, <=50K
45.0, Self-emp-inc,149865.0, Bachelors,13.0, Married-civ-spouse, Machine-op-inspct, Husband, White,,0.0,,60.0,, >50K
39.0, Self-emp-inc,218184.0, 9th,5.0,, Exec-managerial,, White, Male,0.0,1651.0,,, <=50K
41.0, Private,118619.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial,, Black,,,0.0,,, <=50K
34.0, Self-emp-not-inc,196791.0, Assoc-acdm,12.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,25.0, United-States, >50K
34.0, Local-gov,167999.0, HS-grad,, Divorced, Adm-clerical,, White, Female,0.0,,33.0,,
31.0, Private,51259.0, Bachelors,13.0, Never-married,, Not-in-family,, Male,0.0,0.0,47.0, United-States, <=50K
, Private,131088.0, HS-grad,9.0, Never-married,, Own-child, White, Male,,0.0,25.0, United-States,
41.0, Private,, Bachelors,13.0, Married-civ-spouse, Craft-repair,, White, Male,3103.0,,, United-States, >50K
, Private,,,11.0, Married-civ-spouse, Transport-moving, Husband,, Male,0.0,0.0,, United-States, <=50K
35.0, Self-emp-inc,,,14.0, Married-civ-spouse,, Husband, White,,0.0,,, Mexico, >50K
, Private,35378.0, Bachelors,13.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,45.0,, >50K
37.0, State-gov,60227.0,,13.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,38.0, United-States, <=50K
69.0, Private,168139.0, HS-grad,, Married-civ-spouse, Sales, Wife, White, Female,0.0,,40.0, United-States,
34.0, Private,290763.0,,, Divorced, Handlers-cleaners, Own-child,, Female,0.0,0.0,40.0,, <=50K
60.0, Self-emp-inc,226355.0, Assoc-voc,11.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,2415.0,70.0, ?, >50K
36.0, Private,, Some-college,10.0,, Craft-repair, Husband, White, Male,0.0,0.0,, United-States, <=50K
41.0, Private,227644.0, HS-grad,9.0, Married-civ-spouse,, Husband, White, Male,0.0,,50.0, United-States, <=50K
58.0, Local-gov,205267.0, Bachelors,13.0,, Prof-specialty, Wife, White, Female,0.0,,, United-States, >50K
53.0, Private,288020.0, Bachelors,13.0,, Prof-specialty,,, Male,0.0,0.0,40.0, Japan, <=50K
, Private,140863.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband,, Male,0.0,,40.0, United-States,
, Federal-gov,170915.0, HS-grad,9.0, Divorced,, Not-in-family, White, Female,4865.0,0.0,40.0, United-States, <=50K
34.0, State-gov,,,10.0, Married-civ-spouse, Exec-managerial,, White,,0.0,0.0,38.0, United-States,
, Private,, Bachelors,13.0,, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
48.0, Private,95244.0,,10.0, Divorced, Other-service, Unmarried,, Female,0.0,0.0,35.0, United-States, <=50K
20.0, Private,, Assoc-voc,11.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
35.0, Private,,,9.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
, Federal-gov,, HS-grad,9.0, Widowed, Handlers-cleaners,, Black, Male,,0.0,40.0, United-States, <=50K
41.0,,154374.0, Some-college,10.0, Divorced, Other-service,, White, Male,,0.0,45.0, United-States, <=50K
28.0, Private,,,13.0, Married-civ-spouse, Prof-specialty,, White,,0.0,0.0,45.0, United-States, <=50K
30.0, Private,, Some-college,10.0, Never-married, Machine-op-inspct, Not-in-family,, Female,0.0,0.0,40.0, United-States,
, ?,181934.0, HS-grad,9.0, Divorced, ?, Not-in-family, White, Female,0.0,0.0,40.0, United-States,
, Private,316672.0, HS-grad,9.0, Never-married, Other-service, Unmarried, White,,0.0,0.0,, Mexico, <=50K
, Private,189382.0, Assoc-voc,11.0,,, Own-child, White, Female,0.0,0.0,38.0, United-States, <=50K
42.0, ?,184018.0, Some-college,10.0, Divorced, ?, Unmarried,, Male,,,40.0, United-States, <=50K
31.0, Private,184307.0, Some-college,, Married-civ-spouse,, Husband, White, Male,0.0,0.0,50.0, Jamaica,
, Self-emp-not-inc,246212.0, Masters,14.0, Married-civ-spouse, Exec-managerial,, White, Male,0.0,0.0,45.0, United-States, >50K
35.0, Federal-gov,250504.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0.0,0.0,60.0, United-States,
27.0,,138705.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White,,0.0,0.0,53.0, United-States, <=50K
41.0,,328447.0, 1st-4th,2.0,, Craft-repair, Husband, White, Male,0.0,,35.0,, <=50K
19.0, Private,, Some-college,, Never-married, Other-service, Own-child, White, Female,0.0,,20.0, United-States, <=50K
,,230891.0,,10.0,,, Not-in-family, White,,0.0,0.0,45.0, United-States, <=50K
59.0, Federal-gov,, HS-grad,9.0,, Sales, Unmarried, White, Female,0.0,0.0,40.0, Germany, <=50K
40.0, Private,214010.0, Bachelors,13.0, Never-married, Other-service, Not-in-family, White, Male,,0.0,, United-States, <=50K
, Self-emp-not-inc,200235.0, Some-college,10.0,, Sales,,,,0.0,0.0,60.0, United-States, <=50K
33.0, Private,354573.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,44.0, United-States,
30.0,,205733.0, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, White, Female,,0.0,60.0, United-States, <=50K
46.0, Private,, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,, United-States,
61.0, Self-emp-inc,84409.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial,, White,,,0.0,35.0, United-States, >50K
50.0, Self-emp-inc,, HS-grad,9.0,, Exec-managerial,,, Male,7298.0,,40.0, United-States, >50K
25.0,,241626.0, HS-grad,, Never-married, Other-service, Own-child, White,,0.0,0.0,, United-States,
40.0, Private,520586.0,,10.0, Divorced,,, White, Female,0.0,,,,
24.0, ?,, Some-college,10.0,, ?, Not-in-family, White, Male,0.0,0.0,40.0,, <=50K
51.0, Private,302847.0, HS-grad,9.0, Married-civ-spouse, Craft-repair,, White, Male,0.0,,, United-States, <=50K
43.0, State-gov,165309.0, HS-grad,, Married-civ-spouse,, Husband,,,,0.0,, United-States, <=50K
34.0, Private,,,10.0, Married-civ-spouse, Farming-fishing, Husband,, Male,0.0,0.0,54.0, Mexico,
46.0, Private,106092.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White,,0.0,0.0,45.0, United-States, >50K
28.0,,445824.0, Masters,, Married-civ-spouse,, Wife, White, Female,0.0,0.0,50.0, United-States, >50K
, Private,227332.0, Bachelors,13.0, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0.0,0.0,40.0,, <=50K
20.0, Private,275691.0,,9.0,, Handlers-cleaners,, White, Male,0.0,0.0,, United-States, <=50K
44.0, Private,193459.0,,11.0,, Craft-repair, Husband, White, Male,3411.0,0.0,40.0, United-States, <=50K
51.0,,284329.0, HS-grad,9.0,, Transport-moving, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
33.0, Private,, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,,0.0,, United-States, >50K
54.0, Private,96062.0, Assoc-acdm,12.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,,40.0, United-States, >50K
50.0, Private,133963.0, Bachelors,,,, Wife, White, Female,0.0,1977.0,40.0, United-States,
33.0, Private,178506.0, HS-grad,9.0, Divorced,, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
65.0,,350498.0,,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,10605.0,0.0,, United-States,
22.0, ?,, Some-college,10.0,,, Own-child, White, Female,0.0,0.0,8.0,, <=50K
88.0, Self-emp-not-inc,, Prof-school,15.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
40.0, Private,182302.0, HS-grad,9.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,,40.0, United-States,
, Private,241346.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,, United-States,
, Private,157043.0, 11th,, Divorced, Other-service, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
, Private,, Masters,, Married-civ-spouse,, Not-in-family, White, Male,0.0,0.0,99.0, United-States, >50K
20.0, Private,411862.0, Assoc-voc,, Never-married, Other-service,, White, Male,0.0,0.0,30.0, United-States, <=50K
47.0, Private,183013.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,,0.0,40.0,, <=50K
, ?,169982.0, Some-college,10.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
22.0, Private,, Assoc-voc,11.0, Never-married, Adm-clerical, Own-child, White,,0.0,0.0,30.0,, <=50K
50.0, State-gov,356619.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty,, White, Male,,0.0,48.0, United-States, >50K
47.0,,45857.0, HS-grad,9.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0,, <=50K
,,289886.0,,7.0, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,, United-States, <=50K
50.0, ?,146015.0, HS-grad,9.0,, ?, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
40.0,,216237.0,,13.0, Divorced, Exec-managerial, Not-in-family, White,,0.0,0.0,45.0, United-States, >50K
36.0, Private,416745.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Private,202952.0, HS-grad,9.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
, Private,167725.0, HS-grad,9.0, Married-civ-spouse, Craft-repair,, White, Male,,0.0,40.0,, <=50K
, ?,165637.0, Masters,14.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,, United-States, <=50K
, Federal-gov,43280.0,,10.0, Never-married, Exec-managerial,,, Female,0.0,0.0,, United-States, <=50K
65.0, Private,118779.0, HS-grad,9.0, Married-civ-spouse, Craft-repair,, White, Male,0.0,,30.0, United-States, <=50K
24.0, State-gov,191269.0,,13.0, Never-married, Adm-clerical,, White, Female,0.0,0.0,65.0, United-States, <=50K
27.0, Local-gov,247507.0, Bachelors,13.0, Never-married,, Own-child, White, Male,0.0,0.0,, United-States, <=50K
51.0, Private,, Assoc-voc,11.0, Divorced, Other-service, Not-in-family, White, Male,0.0,0.0,40.0,, <=50K
, Private,182862.0, Some-college,10.0,, Craft-repair,, White, Male,,0.0,40.0, United-States, >50K
39.0,,33886.0, HS-grad,, Married-civ-spouse, Transport-moving,, White,,,0.0,60.0, United-States, <=50K
28.0, Private,444304.0, Bachelors,13.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
19.0, Private,, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,, United-States, <=50K
49.0, Local-gov,116892.0,,13.0, Divorced, Prof-specialty, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
51.0,,176813.0,,12.0, Married-civ-spouse, Prof-specialty, Husband,, Male,0.0,0.0,60.0, United-States, <=50K
59.0, Private,151616.0, Masters,14.0, Married-civ-spouse, Prof-specialty,, White, Male,0.0,,55.0, United-States, <=50K
18.0, Private,, HS-grad,9.0, Never-married, Machine-op-inspct,, White, Female,0.0,0.0,40.0, Dominican-Republic,
, Private,,,9.0, Married-civ-spouse, Craft-repair,, White, Male,4386.0,,40.0, ?,
45.0, Federal-gov,320818.0, HS-grad,, Married-civ-spouse,, Husband, Black, Male,0.0,,80.0, United-States,
30.0, Local-gov,235271.0,,, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,, United-States, >50K
37.0, Private,166497.0,,13.0, Divorced, Craft-repair, Not-in-family, White, Male,,0.0,35.0, United-States,
, Private,344060.0, Bachelors,13.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, >50K
, Private,221196.0, Some-college,, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
61.0, Self-emp-inc,, Masters,14.0, Married-civ-spouse,, Husband, White, Male,,0.0,40.0, United-States, >50K
61.0, Local-gov,321117.0,,9.0, Married-civ-spouse,, Husband, White, Male,,0.0,40.0, United-States, <=50K
38.0, Private,79619.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,42.0, United-States,
22.0, ?,42004.0, Some-college,10.0,,, Own-child, White, Male,0.0,,30.0, United-States, <=50K
,,135289.0,,9.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
44.0, Self-emp-inc,320984.0, Some-college,10.0, Married-civ-spouse,, Husband,, Male,5178.0,0.0,, United-States, >50K
37.0,,, Some-college,10.0, Separated, Adm-clerical,, White, Male,,0.0,62.0, United-States,
31.0, Private,, Some-college,, Divorced, Craft-repair,,,,,,20.0,, <=50K
54.0, Private,99185.0, Doctorate,16.0,,, Husband, White,,15024.0,0.0,45.0, United-States,
20.0,,205839.0, Some-college,10.0,, Other-service, Own-child, White,,,0.0,, United-States, <=50K
63.0, ?,150389.0,,13.0, Widowed, ?, Not-in-family,,,,0.0,40.0,, >50K
48.0, Self-emp-not-inc,243631.0, Some-college,, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7688.0,0.0,40.0,, >50K
33.0, ?,163003.0, HS-grad,9.0, Divorced,,, Asian-Pac-Islander, Female,0.0,0.0,41.0, China, <=50K
31.0,,231263.0, Bachelors,13.0, Divorced, Exec-managerial, Not-in-family,, Male,4650.0,0.0,45.0, United-States, <=50K
, Private,200818.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0,, >50K
45.0, Self-emp-not-inc,, HS-grad,9.0,, Craft-repair, Husband,, Male,,0.0,, United-States, >50K
48.0, Private,, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,,, United-States, <=50K
53.0, Private,22154.0,,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0,, <=50K
55.0,,176317.0, HS-grad,9.0, Widowed, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
38.0,,,,14.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,, ?, >50K
29.0, Private,, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
36.0, Private,354078.0, Bachelors,13.0, Married-civ-spouse,, Husband, White,,0.0,,60.0, United-States,
42.0, Self-emp-not-inc,, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband,, Male,0.0,0.0,60.0, United-States, <=50K
, Private,, HS-grad,9.0, Divorced, Adm-clerical,, White, Female,0.0,0.0,40.0,, <=50K
, Self-emp-not-inc,208426.0, Prof-school,15.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,35.0, United-States, <=50K
, Private,265266.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty,,, Male,0.0,1902.0,, United-States, >50K
52.0, Federal-gov,31838.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White,,0.0,0.0,40.0, United-States,
27.0, Private,, Bachelors,13.0,, Adm-clerical,, White, Female,,0.0,, United-States,
43.0, Private,413297.0, HS-grad,, Married-civ-spouse, Craft-repair, Husband, White, Male,,0.0,,,
31.0, Private,106347.0, 11th,7.0, Separated, Other-service, Not-in-family, Black, Female,0.0,,, United-States,
23.0, Private,174754.0, Some-college,, Never-married, Sales, Not-in-family, White, Female,,0.0,30.0, United-States, <=50K
34.0, Private,,,9.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,, United-States, <=50K
41.0, Self-emp-not-inc,,,, Married-civ-spouse, Sales, Other-relative, White, Female,0.0,,40.0, Cuba, <=50K
31.0, Private,185732.0, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,,, United-States,
42.0, Private,65372.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White,,0.0,0.0,, United-States, <=50K
35.0, Private,33975.0, Masters,, Never-married, Prof-specialty, Not-in-family,, Male,0.0,0.0,45.0,, >50K
55.0, Private,, HS-grad,9.0,, Adm-clerical, Not-in-family, White, Female,0.0,0.0,25.0, United-States, <=50K
36.0, State-gov,194630.0, HS-grad,9.0, Widowed, Exec-managerial,,, Female,0.0,0.0,40.0, United-States, <=50K
65.0, Self-emp-not-inc,167414.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,,, >50K
38.0, Local-gov,165799.0, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Male,,0.0,12.0, United-States, <=50K
, Private,192866.0, Some-college,10.0, Widowed, Other-service,, White, Female,0.0,0.0,20.0, United-States, <=50K
54.0, Self-emp-inc,166459.0, Prof-school,15.0, Married-civ-spouse,,,,,,0.0,60.0, United-States, >50K
49.0, Private,148995.0, HS-grad,9.0, Divorced,, Not-in-family, White, Male,0.0,,40.0, United-States, <=50K
34.0, Private,190040.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White,,,0.0,40.0, United-States, <=50K
32.0, Private,209432.0, HS-grad,9.0,, Handlers-cleaners,, White, Female,0.0,,40.0, United-States, <=50K
51.0, Self-emp-inc,229465.0,,, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,50.0, United-States, >50K
48.0,,, Some-college,, Married-civ-spouse, Exec-managerial,, White,,,0.0,60.0, United-States, <=50K
, Private,, HS-grad,,, Adm-clerical, Husband, White, Male,0.0,0.0,,, <=50K
52.0,,202452.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,,, United-States, <=50K
, Self-emp-not-inc,218555.0, Some-college,10.0, Never-married, Transport-moving,, White,,0.0,1762.0,, United-States, <=50K
29.0, Private,128604.0, HS-grad,9.0,, Craft-repair, Husband, Asian-Pac-Islander, Male,0.0,,, United-States, <=50K
38.0, Private,, Bachelors,, Never-married,, Not-in-family,, Female,0.0,0.0,50.0, United-States, <=50K
57.0,,141326.0, HS-grad,,, Sales, Husband,, Male,0.0,0.0,50.0, United-States,
43.0,,, Bachelors,13.0, Married-civ-spouse,, Husband,, Male,,0.0,,, >50K
37.0, State-gov,136137.0, Some-college,,,, Not-in-family, White, Male,0.0,,40.0, United-States, <=50K
30.0,,,,9.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,40.0,, <=50K
,,,,9.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,48.0, United-States, >50K
69.0, ?,195779.0, Assoc-voc,11.0, Widowed, ?, Not-in-family, White, Female,0.0,0.0,, United-States, <=50K
73.0,,,,9.0, Widowed, Other-service, Not-in-family, White, Female,0.0,0.0,37.0, United-States, <=50K
22.0, Self-emp-inc,153516.0,,10.0, Never-married, Craft-repair, Own-child, White, Male,,0.0,35.0,,
31.0, Private,163594.0, HS-grad,,, Sales, Not-in-family, White,,0.0,,, United-States, <=50K
38.0, Private,189623.0, Bachelors,,, Prof-specialty, Husband,, Male,,,40.0, United-States,
50.0, Self-emp-not-inc,343748.0, Some-college,, Married-civ-spouse, Craft-repair, Husband,, Male,0.0,0.0,35.0,, <=50K
37.0, Private,, Some-college,10.0, Married-civ-spouse,,,, Male,0.0,,37.0, United-States,
, Local-gov,, Bachelors,, Divorced, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
47.0, Private,200734.0, Bachelors,13.0, Never-married, Exec-managerial, Unmarried, Black,,0.0,0.0,, United-States, <=50K
27.0, Private,115831.0, Some-college,10.0, Married-civ-spouse, Other-service, Husband,, Male,0.0,0.0,40.0, United-States, <=50K
28.0, Private,150296.0,,12.0, Never-married, Other-service, Not-in-family, White, Female,,0.0,80.0, United-States, <=50K
25.0, Private,323545.0, HS-grad,9.0, Never-married, Tech-support,, Black, Female,0.0,0.0,40.0, United-States, <=50K
, Private,232577.0, Some-college,10.0, Never-married, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
, Local-gov,152754.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical,,, Male,0.0,,40.0, United-States, >50K
46.0, Private,129007.0, Bachelors,13.0,, Sales, Husband, White, Male,,1977.0,40.0, United-States, >50K
67.0, Private,171584.0,,13.0, Married-civ-spouse,, Husband, White, Male,,0.0,7.0, United-States, >50K
, Private,386136.0, HS-grad,, Married-civ-spouse, Transport-moving,, White, Male,,0.0,35.0, United-States,
42.0, Private,342865.0, HS-grad,9.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,40.0,,
52.0, Private,, HS-grad,9.0, Never-married, Sales, Not-in-family,, Male,,1876.0,50.0,,
42.0, Federal-gov,, Assoc-acdm,12.0, Divorced, Prof-specialty,, Asian-Pac-Islander,,,,40.0, Philippines, >50K
