39, State-gov, 77516, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K
26.0, Private,,,,,,, White, Male,,0.0,, United-States,
, ?,108464.0, Some-college,10.0,, ?, Husband, White,,0.0,,40.0, United-States, <=50K
17.0,,31007.0,,6.0, Never-married, Other-service,, White, Female,0.0,0.0,30.0,, <=50K
26.0,,35917.0, Some-college,, Never-married, Transport-moving, Not-in-family,,,0.0,,50.0, United-States,
45.0, Private,99385.0, HS-grad,9.0,,,, White,,,,,,
, Private,48358.0, HS-grad,, Married-civ-spouse,,, White, Male,7688.0,,40.0,, >50K
31.0,,,,9.0, Never-married, Farming-fishing, Unmarried, White, Male,,0.0,45.0,, <=50K
,,24344.0, Assoc-acdm,12.0, Never-married, Adm-clerical,, White,,,0.0,40.0, United-States,
,,,,, Widowed, Machine-op-inspct,, White, Female,0.0,,40.0, United-States,
,,, Bachelors,13.0, Never-married, Machine-op-inspct,,,,0.0,0.0,, United-States,
29.0,,331875.0, 12th,8.0,,, Not-in-family, White, Male,0.0,0.0,40.0, Dominican-Republic,
,,259585.0, Some-college,10.0,,, Not-in-family, White, Male,0.0,,, United-States,
51.0,,104748.0, Some-college,10.0,, Exec-managerial,, White, Male,0.0,,, United-States,
32.0, Local-gov,, HS-grad,,, Protective-serv,, White,,0.0,0.0,40.0, United-States, <=50K
47.0, State-gov,, Bachelors,,,,,,,,,40.0,, >50K
,,302438.0, HS-grad,,, Machine-op-inspct, Not-in-family, White, Male,,0.0,40.0, United-States,
41.0,,,,7.0, Widowed,, Other-relative, Black,,0.0,,, United-States,
,,, Some-college,10.0,,,, White, Male,,0.0,40.0, United-States, <=50K
,,96509.0, Some-college,, Married-civ-spouse, Prof-specialty, Husband,,,,0.0,40.0,,
, Private,226733.0,,9.0, Married-civ-spouse, Adm-clerical,,,,0.0,0.0,40.0, United-States, >50K
43.0,,244945.0,,13.0,,,, White,,0.0,,,, <=50K
,,243768.0, 5th-6th,, Never-married, Handlers-cleaners,, White, Male,,0.0,, United-States, <=50K
, ?,,,, Married-civ-spouse, ?,, White, Male,,0.0,60.0, United-States, >50K
, Private,186934.0, Bachelors,13.0, Married-civ-spouse,,,, Male,0.0,0.0,, United-States,
,,89813.0, HS-grad,9.0, Never-married, Handlers-cleaners,, White, Female,0.0,0.0,, United-States,
,,129432.0,,,, Exec-managerial,,,,,0.0,,,
55.0,,184702.0, HS-grad,9.0,,,, White, Male,0.0,,40.0,, <=50K
, Private,275291.0,,10.0, Never-married, Sales, Own-child, White,,0.0,0.0,,, <=50K
20.0, Private,258298.0, Some-college,, Never-married, Handlers-cleaners,,, Male,0.0,0.0,20.0,, <=50K
39.0,,139743.0, HS-grad,, Separated, Adm-clerical, Not-in-family, White, Female,0.0,0.0,, United-States,
26.0, Private,102476.0,,13.0,, Prof-specialty,, White,,,,,,
20.0,,103840.0,,,,,, White, Female,,0.0,42.0,, <=50K
28.0, Private,274579.0,,9.0, Married-civ-spouse,,,, Male,0.0,,, United-States,
56.0, Federal-gov,,,10.0,,, Not-in-family, Black,,0.0,,40.0,, <=50K
39.0, Private,101020.0,,8.0, Married-civ-spouse,, Husband, White, Male,,0.0,40.0,,
, Federal-gov,68729.0, Bachelors,,, Exec-managerial, Husband, Asian-Pac-Islander, Male,,,40.0,,
,,141326.0,,9.0, Married-civ-spouse, Craft-repair, Husband, White,,0.0,,40.0, United-States,
54.0,,168723.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White,,0.0,,40.0, United-States,
, Private,347166.0, Bachelors,,, Prof-specialty,, White,,13550.0,0.0,45.0, United-States,
34.0, Local-gov,213722.0,,, Married-civ-spouse,, Husband, White,,0.0,0.0,, United-States, >50K
42.0, Private,196797.0,,9.0, Never-married,, Unmarried, Black, Female,0.0,0.0,38.0,, <=50K
,,,,, Separated, Exec-managerial, Unmarried,, Female,,,75.0, United-States, <=50K
34.0,,199934.0,,10.0,, Adm-clerical,, Black,,0.0,,40.0,, >50K
23.0,,272185.0,,11.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,33.0,,
27.0,,190650.0,,,,, Unmarried, Asian-Pac-Islander, Male,0.0,0.0,, Philippines,
81.0, ?,, Bachelors,13.0, Widowed, ?, Not-in-family, White, Male,,0.0,5.0,, <=50K
47.0,,266281.0, 11th,7.0, Never-married, Machine-op-inspct, Unmarried,,,6849.0,,, United-States, <=50K
, Private,96779.0, 5th-6th,3.0,, Craft-repair,, White, Male,,0.0,40.0,, <=50K
65.0,,, Assoc-voc,11.0, Married-civ-spouse, ?, Wife, White, Female,0.0,0.0,56.0, United-States,
33.0, Private,,,14.0,, Prof-specialty, Not-in-family, Black, Male,0.0,0.0,50.0, United-States, <=50K
, Private,359131.0, HS-grad,9.0, Divorced, Craft-repair,, White, Female,0.0,0.0,48.0,, <=50K
53.0, Private,, Bachelors,13.0, Never-married, Exec-managerial, Unmarried, White, Female,0.0,0.0,,, <=50K
, State-gov,, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0,, <=50K
,,115613.0,,9.0, Married-civ-spouse,,, White, Male,0.0,0.0,, United-States, >50K
42.0,,45363.0, Assoc-acdm,12.0,,, Husband,, Male,0.0,,50.0, United-States, <=50K
39.0,,,,,, Prof-specialty, Not-in-family,,,,0.0,40.0, United-States,
, Local-gov,, Bachelors,, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,,, <=50K
20.0, Private,482732.0,,9.0,, Adm-clerical,,, Male,0.0,0.0,24.0, United-States,
, Private,198663.0, HS-grad,, Never-married,, Other-relative,,,0.0,0.0,40.0, United-States, <=50K
,,230329.0, HS-grad,9.0,, Craft-repair, Husband,, Male,,0.0,35.0,,
51.0, Private,29887.0,,9.0,, Exec-managerial,, White, Male,,,44.0, United-States, <=50K
52.0,,194259.0, HS-grad,, Divorced, Sales,, White, Female,,0.0,, Germany, <=50K
,,126368.0, Some-college,10.0,, Adm-clerical, Not-in-family, White, Female,0.0,,,,
50.0, Private,108446.0, Some-college,10.0, Married-civ-spouse,, Husband, White, Male,0.0,,,, <=50K
, Private,, HS-grad,, Divorced, Machine-op-inspct, Not-in-family, White, Male,0.0,,40.0, United-States, <=50K
30.0, Private,32008.0,,13.0,,,, White, Female,0.0,0.0,72.0, United-States,
30.0,,191777.0,,10.0, Never-married,, Unmarried, Black, Female,0.0,0.0,40.0, ?, <=50K
, Private,185846.0,,9.0,, Sales, Husband, White, Male,,,,, >50K
, Private,127016.0, 7th-8th,4.0, Widowed,,, White,,0.0,0.0,40.0, United-States,
, Self-emp-not-inc,, Bachelors,13.0,, Sales, Husband, White,,,,40.0,,
24.0, Private,,,10.0,,,,,,0.0,0.0,, United-States, <=50K
26.0, Private,, HS-grad,,,,, White, Male,,0.0,40.0,,
56.0,,,,15.0, Married-civ-spouse,,, White, Male,,1977.0,, United-States, >50K
50.0,,, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White,,,,40.0,,
, Private,190968.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,2407.0,,,, <=50K
,,212803.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family,, Female,0.0,0.0,35.0, United-States, <=50K
51.0,,168660.0, HS-grad,9.0,,,, White,,0.0,0.0,50.0, United-States, <=50K
, Private,234481.0,,6.0, Married-civ-spouse,, Husband,, Male,,,40.0, United-States,
38.0,,, 9th,, Married-civ-spouse,,, Black, Female,,0.0,24.0,, <=50K
, Private,408773.0, Some-college,, Married-civ-spouse,, Husband,, Male,0.0,0.0,,, >50K
55.0, Self-emp-not-inc,126117.0, HS-grad,9.0, Widowed,, Not-in-family,, Male,0.0,0.0,40.0,, <=50K
,,155489.0,,10.0, Married-civ-spouse, Sales,, White,,0.0,0.0,60.0,, >50K
42.0, Private,296749.0,,10.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,0.0,,,,
44.0, State-gov,185832.0, Bachelors,13.0, Married-civ-spouse,, Husband,, Male,,,,, >50K
60.0,,43235.0, Bachelors,, Married-civ-spouse, Prof-specialty, Husband, White, Male,,0.0,50.0, United-States, >50K
, Private,213152.0, Some-college,,, Sales, Not-in-family, White,,0.0,0.0,,, <=50K
25.0,,,,10.0,,, Husband,,,0.0,0.0,,, >50K
61.0,,253101.0, Bachelors,13.0,, ?, Not-in-family, White,,0.0,,, United-States,
43.0,,,,,, Exec-managerial, Husband,, Male,,0.0,50.0, United-States,
44.0, Local-gov,, Assoc-voc,, Never-married, Tech-support,,, Male,0.0,1340.0,, United-States,
63.0,,,,4.0,,, Not-in-family, White, Female,,0.0,41.0, United-States, <=50K
,,,,14.0, Never-married, Prof-specialty, Not-in-family,, Female,0.0,0.0,, United-States, <=50K
, Private,198223.0,,, Married-civ-spouse, Exec-managerial, Husband,, Male,0.0,0.0,,,
37.0, Private,359796.0, Some-college,10.0, Divorced, Sales, Not-in-family,, Male,0.0,0.0,, United-States, <=50K
, Private,, HS-grad,9.0,, Exec-managerial, Unmarried,,,,0.0,40.0, United-States,
,,196858.0, Masters,14.0, Married-civ-spouse,, Husband, White,,,,35.0, United-States, >50K
48.0, ?,112860.0,,, Married-civ-spouse, ?, Wife,,,,0.0,, United-States,
61.0,,224784.0,,12.0, Married-spouse-absent,, Not-in-family, White, Female,0.0,0.0,90.0, United-States,
53.0,,, HS-grad,9.0, Married-civ-spouse,, Husband,, Male,0.0,1977.0,, United-States, >50K
79.0,,142171.0, 7th-8th,4.0,, ?, Husband,, Male,,0.0,35.0, United-States, <=50K
, Private,221172.0,,9.0, Never-married, Craft-repair,, White, Male,0.0,,, United-States,
54.0,,,,, Married-civ-spouse, Exec-managerial, Husband,, Male,0.0,,45.0, United-States, <=50K
22.0, Private,157332.0, Some-college,10.0, Never-married, Prof-specialty, Own-child, White,,0.0,0.0,, United-States, <=50K
,,, HS-grad,9.0, Married-civ-spouse,, Husband,, Male,0.0,0.0,, United-States,
18.0, Private,240183.0, HS-grad,9.0, Never-married, Other-service, Own-child,, Female,0.0,0.0,,,
,,, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,,, Mexico, <=50K
24.0,,122166.0, Some-college,, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,, Iran,
37.0, Local-gov,, Bachelors,13.0, Married-civ-spouse,,, White,,0.0,0.0,40.0, United-States,
51.0, Private,, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,,2547.0,40.0,, >50K
, Self-emp-not-inc,170174.0,,, Married-civ-spouse,,,,,7298.0,,, United-States, >50K
59.0,,171015.0, Some-college,,,, Own-child, White, Female,,0.0,34.0,,
,,,,,, Craft-repair, Not-in-family,,,,0.0,40.0,, <=50K
45.0,,,,11.0, Married-civ-spouse, Protective-serv, Husband,, Male,0.0,0.0,, United-States, >50K
19.0,,,,9.0, Never-married,, Own-child, White,,0.0,,15.0, United-States,
22.0,,129508.0, HS-grad,9.0,, Adm-clerical,, White,,0.0,,, United-States,
41.0, Private,192107.0,,, Married-civ-spouse, Craft-repair, Husband, White, Male,,,, United-States, <=50K
33.0,,93930.0, HS-grad,9.0,,, Husband, White,,,,,, <=50K
26.0, Federal-gov,, HS-grad,, Never-married,, Not-in-family,, Female,0.0,0.0,, United-States,
, Private,,,10.0,,, Husband,, Male,0.0,0.0,35.0, United-States, <=50K
29.0, Self-emp-not-inc,116207.0,,,, Prof-specialty,, White,,0.0,0.0,, United-States,
22.0,,, HS-grad,9.0,, Adm-clerical,, White,,,0.0,39.0, United-States, <=50K
, Private,, Assoc-acdm,, Married-civ-spouse,, Husband, White, Male,0.0,2042.0,,,
, Private,211160.0,,, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0.0,,40.0, United-States, <=50K
20.0,,,,9.0,,, Husband,, Male,3781.0,,50.0, United-States,
25.0, Private,161478.0, Bachelors,13.0,, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0.0,,40.0, United-States, <=50K
59.0,,, HS-grad,, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,,40.0, United-States, >50K
, Private,167005.0,,10.0,,,, White, Male,4386.0,0.0,55.0, United-States,
,,,,10.0,,,,, Male,,0.0,, United-States,
,,, Some-college,10.0,, Adm-clerical, Not-in-family, White, Female,0.0,1944.0,, United-States, <=50K
42.0, Private,, Masters,, Married-civ-spouse, Exec-managerial, Husband,, Male,,,40.0,, >50K
47.0, Private,, HS-grad,, Married-civ-spouse, Craft-repair,, White, Male,,0.0,40.0, United-States, >50K
42.0,,145175.0,,10.0, Married-civ-spouse, Machine-op-inspct, Husband,,,,,,, <=50K
,,259323.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White,,0.0,,40.0,, <=50K
,,154978.0,,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0,,
, ?,163946.0, 9th,5.0, Married-civ-spouse, ?,,,,0.0,,, United-States,
23.0, Private,127768.0, Some-college,10.0,, Craft-repair,,, Male,,,,, <=50K
52.0,,98588.0,,9.0,,,,,,,,, United-States,
, Private,192894.0,,9.0, Married-civ-spouse,, Husband,,,0.0,,, United-States, >50K
20.0,,,,10.0, Never-married,,,, Male,,,, United-States, <=50K
, Private,, HS-grad,, Never-married,, Not-in-family,, Female,0.0,,20.0,,
, Local-gov,177265.0, HS-grad,, Never-married,,, White,,0.0,0.0,45.0,, <=50K
30.0,,, Some-college,10.0,,,, White, Male,0.0,0.0,,, <=50K
45.0, Private,241350.0, HS-grad,, Married-civ-spouse,, Husband,, Male,,,48.0,, >50K
30.0, Private,154882.0,,, Widowed,, Not-in-family,, Male,0.0,0.0,, United-States, <=50K
, Private,,,5.0, Never-married, Other-service, Own-child,, Female,0.0,,20.0,, <=50K
22.0, Private,,,, Never-married, Sales,, White, Male,0.0,0.0,, United-States, <=50K
,,176162.0, Bachelors,13.0,,, Own-child, White, Male,0.0,0.0,,, <=50K
, Private,186303.0, Some-college,10.0, Married-civ-spouse,, Husband,, Male,15024.0,,55.0, Canada,
40.0,,, Some-college,10.0,, Tech-support,, White, Female,,0.0,40.0, United-States, >50K
, ?,184416.0,,6.0,, ?, Own-child,,,0.0,0.0,30.0,,
, Private,68624.0, HS-grad,9.0, Married-civ-spouse,, Husband, White,,,0.0,45.0, United-States,
,,, HS-grad,,,, Husband, White, Male,,0.0,50.0,,
, Private,340591.0, 10th,6.0,,,,,,3942.0,,40.0,, <=50K
29.0,,262208.0, Some-college,, Never-married,,, Black, Female,0.0,0.0,30.0, Jamaica,
26.0, Private,,,11.0,, Prof-specialty,,, Female,0.0,0.0,40.0, United-States, <=50K
39.0, Local-gov,214284.0, Bachelors,,, Prof-specialty, Unmarried,,,,,, Japan,
33.0, Private,,,13.0,,,, White, Male,0.0,0.0,50.0, United-States,
21.0,,, Some-college,, Never-married,,, White,,0.0,0.0,40.0,, <=50K
,,195179.0, Some-college,10.0, Never-married, Sales, Own-child, White,,,,, United-States,
, Private,, Some-college,,,, Own-child, White,,,0.0,, United-States,
,,, Some-college,10.0,,,,, Female,0.0,0.0,20.0, United-States,
44.0, Private,214415.0, Some-college,, Separated, Prof-specialty, Unmarried, Black,,0.0,0.0,40.0, United-States,
35.0, Private,,,, Divorced, Sales, Own-child, White,,,0.0,40.0,, <=50K
40.0,,, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners,, White,,,0.0,40.0,,
19.0, Private,, 11th,7.0,, Adm-clerical, Own-child, White,,0.0,,20.0,, <=50K
37.0,,412296.0, HS-grad,, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,35.0, Mexico, >50K
32.0, Private,, Assoc-voc,,, Tech-support, Husband, White, Male,0.0,,, United-States, <=50K
52.0,,, HS-grad,,,, Not-in-family, White,,0.0,0.0,, United-States,
36.0, Private,, HS-grad,, Married-civ-spouse, Craft-repair, Husband, White, Male,,0.0,, United-States,
38.0, Private,69306.0,,10.0,,, Unmarried, White,,0.0,0.0,40.0, United-States,
, State-gov,111224.0,,13.0, Divorced, Machine-op-inspct, Not-in-family, Black,,0.0,0.0,39.0, United-States,
22.0,,,,10.0,, Adm-clerical, Not-in-family,, Female,0.0,0.0,, United-States, <=50K
80.0, ?,, HS-grad,, Married-civ-spouse,, Husband, White, Male,0.0,,8.0, Canada, <=50K
,,210781.0, Some-college,,,,, White, Female,,0.0,35.0,,
, Private,286750.0, 11th,, Separated, Machine-op-inspct, Not-in-family,, Male,,0.0,, United-States, <=50K
36.0,,,,13.0, Married-civ-spouse,,,,,,0.0,50.0, United-States,
27.0, Private,192936.0,,9.0, Divorced,,, White, Female,0.0,,40.0, United-States,
, Private,72743.0, HS-grad,9.0, Married-spouse-absent,,, White,,,,50.0, United-States,
,,, HS-grad,9.0, Separated, Transport-moving, Unmarried, White,,0.0,,44.0, United-States, <=50K
35.0,,,,, Married-civ-spouse, Transport-moving,, White,,,0.0,40.0,, <=50K
, Private,663394.0,,9.0, Married-civ-spouse, Farming-fishing, Husband,,,0.0,0.0,, United-States, <=50K
27.0,,, Some-college,10.0,,, Own-child, White, Male,0.0,0.0,, United-States, <=50K
,,,,9.0,,, Wife, White, Female,0.0,0.0,, United-States, <=50K
49.0, Local-gov,37353.0,,14.0,, Exec-managerial,, White, Male,0.0,0.0,40.0, United-States,
26.0, Self-emp-not-inc,109609.0, Some-college,10.0, Separated, Craft-repair, Not-in-family,, Male,,0.0,30.0,,
47.0,,184402.0, HS-grad,9.0,,,, White, Male,0.0,0.0,32.0, United-States,
20.0, Private,224640.0, Some-college,10.0, Never-married, Adm-clerical,, White, Female,0.0,0.0,40.0, United-States, <=50K
,,, HS-grad,,, Handlers-cleaners, Own-child,,,0.0,,, United-States, <=50K
, Private,,,14.0, Never-married,, Not-in-family,, Male,,2258.0,50.0, United-States, <=50K
20.0,,, HS-grad,, Never-married,,, White,,0.0,0.0,,,
23.0, Private,164231.0, 11th,7.0, Separated, Prof-specialty, Own-child,,,,,, United-States,
,,383306.0,,, Never-married,,,, Male,0.0,,,,
,,417668.0, HS-grad,, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,36.0,, <=50K
25.0, Private,161007.0,,9.0,, Machine-op-inspct,, White,,,,,, <=50K
63.0,,, Some-college,, Married-civ-spouse, Protective-serv, Husband, White,,0.0,0.0,32.0,, <=50K
25.0,,37379.0, Bachelors,13.0,, Tech-support, Not-in-family,,,0.0,0.0,50.0,,
28.0, Private,148645.0,,9.0, Never-married, Machine-op-inspct, Own-child, White,,0.0,0.0,, United-States,
39.0, Private,180477.0, Masters,,, Prof-specialty,, White, Male,0.0,,60.0, United-States, >50K
28.0,,, Some-college,10.0,, Tech-support, Not-in-family,, Female,4865.0,0.0,, United-States,
, Private,111415.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband,,,0.0,,, United-States, >50K
, Local-gov,107327.0, Assoc-voc,11.0,,,,,,0.0,,, United-States,
,,, Assoc-acdm,, Divorced,, Not-in-family, White,,,0.0,30.0, United-States, <=50K
36.0, Private,267556.0, HS-grad,,,, Husband, White, Male,,0.0,40.0, United-States,
, Private,284871.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial,,, Male,0.0,1887.0,40.0, United-States, >50K
27.0,,194690.0, 9th,,, Other-service, Own-child, White,,0.0,0.0,50.0,, <=50K
32.0, Federal-gov,145983.0, Some-college,,,, Wife, White,,,0.0,40.0, United-States,
52.0, Private,163998.0, HS-grad,9.0, Married-civ-spouse, Sales,, White, Male,,,,, >50K
,,128478.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White,,0.0,,,,
21.0, Private,250647.0, Some-college,, Never-married,,,,,,0.0,30.0,,
60.0,,226949.0, HS-grad,,, Adm-clerical, Unmarried, White, Female,0.0,,,, <=50K
,,157901.0, 11th,7.0, Married-civ-spouse, Other-service,, Amer-Indian-Eskimo,,0.0,,, United-States,
,,33863.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing,, White,,,,60.0, United-States,
32.0, Local-gov,40444.0, Masters,,, Prof-specialty,,, Male,0.0,0.0,50.0, United-States,
61.0,,,,10.0, Married-civ-spouse, Sales, Husband, White,,,,,, <=50K
21.0, Private,52753.0,,9.0,, Craft-repair, Not-in-family,,,0.0,,40.0,,
29.0,,104423.0, Some-college,10.0, Married-civ-spouse,,,, Male,4386.0,,, United-States, >50K
36.0, Local-gov,305714.0,,9.0, Never-married, Other-service, Unmarried, Black,,,0.0,,, <=50K
,,167440.0, HS-grad,9.0,,,, White, Male,,0.0,, United-States, <=50K
,,,,, Widowed, Machine-op-inspct, Not-in-family,, Male,,0.0,52.0, United-States,
, Private,243380.0, Some-college,10.0,, Adm-clerical, Husband, White,,,,40.0,, <=50K
19.0, Private,,,7.0, Never-married,, Not-in-family, White, Male,,,, United-States,
42.0, Private,230684.0, Bachelors,, Married-civ-spouse, Prof-specialty, Husband, White,,5013.0,0.0,40.0, United-States, <=50K
33.0,,, Some-college,10.0,,, Husband, White, Male,,0.0,45.0, United-States, <=50K
47.0,,,,9.0, Married-civ-spouse,, Wife, Black, Female,,0.0,, United-States, <=50K
51.0, Private,, HS-grad,,, Exec-managerial,, White, Male,7298.0,,,,
28.0, Private,339372.0, Some-college,,, Sales, Not-in-family, White,,0.0,0.0,40.0, United-States,
61.0, Private,101265.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White,,0.0,,43.0, United-States,
23.0,,117789.0,,13.0, Never-married,, Not-in-family,, Female,,0.0,60.0, United-States, <=50K
31.0, Private,, 9th,5.0, Married-civ-spouse,,, White,,,0.0,40.0, United-States, <=50K
38.0,,,,, Divorced, Exec-managerial, Not-in-family, White,,0.0,0.0,55.0,, <=50K
21.0,,221955.0, 9th,,, Handlers-cleaners, Other-relative, White, Male,0.0,0.0,40.0,, <=50K
22.0, Private,, HS-grad,9.0, Never-married,,,,,0.0,,50.0,, <=50K
35.0, Private,,,, Married-civ-spouse,,, White,,0.0,,, United-States,
53.0, Federal-gov,84278.0, Bachelors,, Married-civ-spouse,, Husband, White,,,0.0,48.0,, >50K
40.0, Private,, HS-grad,, Married-civ-spouse, Exec-managerial,,, Female,,0.0,,, >50K
36.0, Private,185405.0,,9.0,, Adm-clerical,, White,,,0.0,50.0,,
33.0,,199539.0, HS-grad,, Married-civ-spouse, Transport-moving,, White,,0.0,,, United-States, <=50K
, Private,346480.0,,9.0, Never-married, Adm-clerical,, White, Female,,,50.0,,
51.0,,349431.0, HS-grad,9.0, Married-civ-spouse,, Husband,, Male,,,40.0, United-States,
31.0, Private,, HS-grad,9.0, Never-married, Sales,, White, Male,0.0,,, United-States, <=50K
28.0, Local-gov,, HS-grad,9.0,, Adm-clerical,, White, Female,5721.0,0.0,40.0, United-States, <=50K
26.0, Self-emp-not-inc,,,13.0,,,,,,0.0,,40.0, United-States, <=50K
32.0, Private,155232.0, Bachelors,13.0,, Protective-serv, Not-in-family, Black, Male,0.0,0.0,, United-States, >50K
,,,,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,,0.0,45.0, United-States,
19.0, Private,,,9.0, Never-married, Other-service, Not-in-family, White,,0.0,0.0,, United-States,
,,101430.0, 11th,7.0, Divorced,, Unmarried,, Female,0.0,0.0,,, <=50K
, Local-gov,,,,,,,,,0.0,0.0,,,
,,,,, Never-married,, Not-in-family, White, Female,,0.0,, United-States,
45.0, Private,, Bachelors,,,,, White,,,,, United-States,
41.0, Private,238355.0,,,, Farming-fishing,, White, Male,0.0,0.0,40.0,,
, Private,,,10.0,, Other-service, Own-child, White, Female,0.0,0.0,15.0,,
25.0, Private,, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,1876.0,40.0,, <=50K
46.0, Private,249686.0, Prof-school,15.0,,,, White, Male,,,50.0,,
44.0, Self-emp-not-inc,219591.0,,10.0,,,, White, Male,,,, United-States, <=50K
25.0,,221757.0,,, Married-civ-spouse, Machine-op-inspct,,, Male,0.0,,40.0,, <=50K
30.0, Private,,,13.0, Never-married, Exec-managerial,, White,,0.0,0.0,40.0, United-States,
54.0, Private,, Bachelors,,, Exec-managerial, Husband, White, Male,0.0,0.0,,, >50K
34.0, Private,163110.0,,13.0, Married-civ-spouse, Craft-repair, Husband, White,,,,45.0, United-States,
, ?,24504.0, HS-grad,9.0,, ?, Not-in-family,, Male,,0.0,40.0, United-States,
30.0, Private,,,, Married-civ-spouse, Prof-specialty,, White,,,,, United-States, >50K
21.0, Private,100462.0, Assoc-voc,11.0, Never-married, Exec-managerial, Own-child, White, Female,,0.0,60.0, United-States, <=50K
27.0,,192936.0,,13.0, Never-married, Prof-specialty,,, Female,0.0,0.0,40.0,,
, Private,, Some-college,10.0,,,, White,,,0.0,40.0, United-States,
60.0, Self-emp-inc,181196.0, Some-college,,, Exec-managerial, Husband, White,,0.0,0.0,40.0,, >50K
,,37778.0,,, Married-civ-spouse,, Husband,, Male,0.0,0.0,70.0, United-States, <=50K
, Private,60288.0, Masters,, Never-married, Sales,, White,,0.0,,40.0, United-States, <=50K
57.0, Self-emp-not-inc,84231.0,,10.0, Married-civ-spouse, Other-service,, White, Male,0.0,,, United-States, <=50K
24.0, Private,,,, Married-civ-spouse,,, Asian-Pac-Islander, Female,0.0,0.0,5.0,,
63.0, Private,318763.0, Some-college,10.0,,, Unmarried, White,,0.0,,,, <=50K
, Private,168138.0,,13.0, Married-civ-spouse,,, White, Male,0.0,0.0,,, >50K
,,, Bachelors,13.0,, Exec-managerial,,, Male,0.0,0.0,,, <=50K
,,, HS-grad,, Never-married,, Not-in-family,,,0.0,0.0,, United-States,
31.0,,, Assoc-voc,11.0,, Tech-support, Unmarried,,,,,40.0,, <=50K
,,, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,,40.0,,
55.0, Private,145214.0, Some-college,10.0, Divorced,, Unmarried, White, Female,,,20.0, United-States,
, Local-gov,,,9.0, Married-civ-spouse,,,, Male,,,, United-States, <=50K
20.0, Private,494784.0, HS-grad,,, Sales, Other-relative,, Female,0.0,0.0,35.0,,
,,, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband,, Male,,0.0,60.0,, >50K
35.0,,184655.0, 11th,7.0, Divorced, Transport-moving, Not-in-family,, Male,0.0,,, United-States, <=50K
41.0, Local-gov,,,10.0,, Exec-managerial, Not-in-family, White, Female,,0.0,, United-States,
38.0, Private,191479.0,,,, Exec-managerial, Own-child, Black,,0.0,,40.0, United-States,
21.0, Private,86625.0, Some-college,10.0, Never-married,,,, Male,,0.0,40.0,,
64.0,,, Bachelors,13.0,,, Husband, White, Male,0.0,,, United-States, >50K
42.0, Private,242564.0,,4.0,,, Not-in-family,, Male,0.0,,40.0,,
, Private,364657.0, Some-college,, Married-civ-spouse,, Husband, White, Male,0.0,,, Germany, >50K
42.0, Self-emp-not-inc,436107.0, Assoc-acdm,, Married-civ-spouse, Transport-moving,, White,,,,, United-States, <=50K
, Private,,,, Married-civ-spouse,,,, Female,0.0,0.0,35.0, United-States, >50K
,,47310.0, Some-college,10.0, Divorced,,, Black,,,0.0,40.0, United-States,
, Private,,,8.0, Never-married, Machine-op-inspct, Other-relative,, Male,0.0,0.0,30.0,, <=50K
20.0,,, Some-college,,, Adm-clerical,, White, Male,0.0,0.0,,, <=50K
, Local-gov,, Bachelors,13.0,, Prof-specialty, Not-in-family, Black,,0.0,0.0,40.0,, <=50K
56.0, Federal-gov,61885.0, Bachelors,, Never-married, Transport-moving, Not-in-family, Black, Male,0.0,,65.0,, <=50K
40.0, Private,,,,,,,, Female,,,40.0, United-States,
19.0,,183041.0, 11th,, Never-married, Handlers-cleaners,, White,,,0.0,24.0,, <=50K
, Private,176673.0,,9.0, Never-married,, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
